"","INSTNM","TUITIONFEE_IN","TUITIONFEE_OUT","value_added","popularity","diversity"
"818","Westminster College","22560","22560",0.601289823059716,1421.46517937896,0.237828392415087
"819","William Jewell College","31620","31620",0.615687439439372,1660.03501512017,0.425875916660258
"820","William Woods University","21260","21260",0.619002327193938,1297.50982961992,0.269049079041235
"821","Carroll College","29280","29280",0.451278622168691,2450.89518512081,0.196014948989742
"822","University of Great Falls","21556","21556",NA,1575.1027240907,0.0748469165241801
"823","Montana Tech of the University of Montana","6494","19147",0.994709476261043,2058.40220385675,0.23237875830213
"824","Montana State University","6800","21391",0.615072415769308,15643.4108527132,0.353529524165277
"825","The University of Montana","6099","22372",0.801056138746223,11830.2415875755,0.320817284796094
"826","Montana State University-Northern","5480","17312",1.02206584082734,1125,0.118929390206089
"827","Rocky Mountain College","24530","24530",0.50912605836855,1419.58811507625,0.102376137236569
"828","Clarkson College","13352","13352",1.10053040573785,1204.76035213564,0.087245565853392
"829","Bryan College of Health Sciences","13592","13592",0.754010685798398,1026.1780104712,0.0749093386274395
"830","Concordia University-Nebraska","25950","25950",0.510395311162964,1608.14515076361,0.264995467462083
"831","Creighton University","35360","35360",0.525563954212132,5472.68473923215,0.00574624917210991
"832","Doane University-Arts & Sciences","27200","27200",0.748788023589732,1340.8947700063,0.2597649468289
"833","Grace University","19290","19290",0.513304107258957,867.324069923801,0.0914298076342805
"834","Hastings College","26280","26280",0.47759475970129,1629.57645369706,0.177315322612432
"835","University of Nebraska at Kearney","6586","12744",0.637491905672146,6040.89882296992,0.395915204587785
"836","Nebraska Methodist College of Nursing & Allied Health","13614","13614",1.01199188111024,898.196344268248,0.210416149371366
"837","Midland University","28150","28150",0.552620690320155,2053.83848454636,0.127917329876759
"838","University of Nebraska at Omaha","6750","18070",0.809093631722503,15272.6114649682,0.0674568249227959
"839","Nebraska Wesleyan University","28500","28500",0.584653617041307,2307.39697977988,0.149581557754473
"840","University of Nebraska-Lincoln","8170","22090",0.496789661170459,28586.3499785377,0.111745088189476
"841","College of Saint Mary","27984","27984",0.858202275146594,1358.56196783349,0.128272635353881
"842","Union College","21080","21080",0.595246847658859,1432.68124280783,0.0431819999865845
"843","York College","16080","16080",0.684090398077991,986.261040235525,0.226769162466991
"844","University of Nevada-Las Vegas","6710","20620",1.0829690091483,26848.8894003913,0.00173395081486586
"845","University of Nevada-Reno","6610","20520",0.839099406528272,19468.2880305198,0.010765489115907
"846","Sierra Nevada College","29159","29159",0.803610715204562,833.586857316702,0.0283729237964252
"847","Colby-Sawyer College","38040","38040",0.478487976197765,1491.82862190813,0.218533102174038
"848","Daniel Webster College","15630","15630",0.779758217041358,1024.01017649865,0.0356247523566175
"849","Dartmouth College","48108","48108",0.726975167861624,36382.6086956522,0.00248335141046328
"850","Franklin Pierce University","31782","31782",0.403720206240633,2053.38078291815,0.312796155289674
"851","Northeast Catholic College","21200","21200",NA,61,0.175776696541299
"852","New England College","33900","33900",1.19062668019671,1775.82784915909,0.183786667550473
"853","Southern New Hampshire University","29604","29604",1.4466216613922,33291.7705735661,0.31236091630855
"854","University of New Hampshire-Main Campus","16552","29532",0.436115309741255,15734.816295926,0.114066702221591
"855","Keene State College","12864","20784",0.402002852119664,5932.05242397252,0.199076429566911
"856","University of New Hampshire at Manchester","13768","26748",0.436115309741255,1024.54337899543,0.0755310875698005
"857","Plymouth State University","12677","20587",0.427996891175235,4845.74468085106,0.157344268986791
"858","Rivier University","28900","28900",0.664697063631768,2290.6010230179,0.132053158256702
"859","Saint Anselm College","36546","36546",0.394108647482179,2562.75463267184,0.268290608226297
"860","St Joseph School of Nursing","16634","16634",1.01982080655142,405.040504050405,0.0622060464994648
"861","Thomas More College of Liberal Arts","20400","20400",NA,122.368421052632,0.112844367391627
"862","Eastwick College-Hackensack","15322","15322",1.17876065129418,1358.69565217391,0.0110137133712139
"863","Bloomfield College","26750","26750",1.20440636421892,3048.89589905363,0.0356696650631316
"864","Caldwell University","30050","30050",0.929578410123088,2496.48052557485,0.0248623309183277
"865","Centenary College","30942","30942",0.68339442275284,1968.01367354413,0.271726722067453
"866","Drew University","45364","45364",0.549088402384633,1932.44976485678,0.0147637453320977
"867","duCret School of Arts","9150","9150",NA,46.1244234447069,0.00973774136261114
"868","Fairleigh Dickinson University-Metropolitan Campus","35880","35880",0.977769981555636,4830.85757084009,0.023699430178797
"869","Felician University","30605","30605",1.06809672847616,1935.59885931559,0.0114288932805136
"870","Fairleigh Dickinson University-College at Florham","38236","38236",0.977769981555636,2921.36222910217,0.0392942602747866
"871","Georgian Court University","30998","30998",0.883077809038933,2090.80223332354,0.118339530469127
"872","Rowan University","12616","20570",0.622026890653976,26830.3878815699,0.0397068375525661
"873","Eastwick College-Ramsey","17039","17039",1.12952152788499,2787.62487914921,0.00324542981008316
"874","New Jersey City University","10852","19424",1.59137745895019,8046.74239456848,0.00640996099443966
"875","Joe Kubert School of Cartoon and Graphic Art","19950","19950",NA,103.372663673384,0.035150100909321
"876","Kean University","11244","17653",1.15062855775408,16967.0267197271,0.0153673189068224
"877","Monmouth University","32310","32310",0.496404421008364,6178.73028710069,0.0770295151680109
"878","Montclair State University","11540","20254",0.842484792315567,23456.5314978303,0.0212930495721589
"879","JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing","16920","21870",1.96470836434485,592.470376481176,0.00164756161698858
"880","Eastwick College-Nutley","15413","15413",NA,695.708712613784,0.0573384206993293
"881","New Jersey Institute of Technology","15648","29288",1.56229290060893,10645.2121785771,0.000947490290030653
"882","Princeton University","41820","41820",1.53414091475067,70672.0430107527,0.00108791173032115
"883","Rabbinical College of America","10700","10700",NA,241.302565303971,0.130431486465486
"884","Ramapo College of New Jersey","13388","22038",0.604425465268602,10215.6789197299,0.0128270244403698
"885","Rider University","36830","36830",0.593817549639487,5906.0781272035,0.029760061041493
"886","Rutgers University-Camden","13683","27978",1.04251786203958,7951.30838025836,0.00662725016685851
"887","Rutgers University-New Brunswick","13813","28591",1.04251786203958,56353.7190082645,0.000702269685688544
"888","Rutgers University-Newark","13297","28075",1.04251786203958,10901.9920318725,0.00102231016440312
"889","Saint Peter's University","33232","33232",1.18757475995777,4233.74340949033,0.00928263021351704
"890","Seton Hall University","36926","36926",0.738263205271182,7425.20518930368,0.00626973561833084
"891","College of Saint Elizabeth","31095","31095",1.25916542330803,1496.78763674249,0.0534019351841264
"892","Stevens Institute of Technology","45366","45366",0.695427776031679,6491.54865235267,0.00532117785913656
"893","Stockton University","12568","19089",0.706138834451987,11854.8262548263,0.0190546966234381
"894","Talmudical Academy-New Jersey","11500","11500",NA,69,0.123732269561193
"895","The College of New Jersey","15024","25637",0.479327964806538,13083.520522769,0.00473083050791198
"896","William Paterson University of New Jersey","12244","19920",0.934017155365471,12748.7262000536,0.0125844768356573
"897","Eastern New Mexico University-Main Campus","4858","10633",0.925549890938643,5916.58737710117,0.0952783783895205
"898","Institute of American Indian and Alaska Native Culture","3800","3800",NA,235,0.00281824851806587
"899","New Mexico Military Institute","4536","9647",0.72657161468813,1150.66432689897,0.000462893082569993
"900","New Mexico Institute of Mining and Technology","6256","18184",1.03849029032194,4190.71173399286,0.0983870961699314
"901","University of New Mexico-Main Campus","6846","20664",1.19393528843505,44647.4217717056,0.0539734136767406
"902","New Mexico State University-Main Campus","5950","19112",1.2296089266922,17487.0689655172,0.125557264825623
"903","Santa Fe University of Art and Design","30136","30136",0.763235866234109,839,0.00733455492623746
"904","Vaughn College of Aeronautics and Technology","21642","21642",NA,2146.29580101631,0.00125281089243548
"905","Adelphi University","32340","32340",0.815339285988108,6953.88014360674,0.00802989693583962
"906","Albany College of Pharmacy and Health Sciences","30131","30131",1.71309617536705,1596.43916913947,0.00244624709817011
"907","Alfred University","26026","26026",0.47486330553625,2652.64976958525,0.129488931943269
"908","The Ailey School","11520","11520",NA,180.011250703169,0.0190095144054033
"909","American Academy of Dramatic Arts-New York","30650","30650",0.66839571964805,398.9906954739,0.0530555220642805
"910","Joffrey Ballet School","14599","14599",NA,375.196906773593,0.0471827849542818
"911","American Musical and Dramatic Academy","32620","32620",0.495855504313348,7517.33102253033,0.182710597850469
"912","Arnot Ogden Medical Center","NULL","NULL",NA,97.9980400391992,0.139290194431851
"913","Associated Beth Rivkah Schools","7000","7000",0.342101291729065,150.862068965517,0.14255603935469
"914","Bard College","48240","48240",0.363902775830894,4530.37435552567,0.0177285607730024
"915","Barnard College","46040","46040",0.61144269903029,10753.0500631048,0.00237381336730188
"916","Beth Hatalmud Rabbinical College","7600","7600",NA,29,0.123732269561193
"917","Beth Hamedrash Shaarei Yosher Institute","8100","8100",NA,42,0.123732269561193
"918","Phillips Beth Israel School of Nursing","22280","22280",2.52993630142192,1529.15291529153,0.00039625186606253
"919","Canisius College","34000","34000",0.548153678254149,3410.19568739873,0.149087000923788
"920","Cazenovia College","30560","30560",0.573255339109668,1400.2624671916,0.285061760987569
"921","Central Yeshiva Tomchei Tmimim Lubavitz","6700","6700",0.428520369161209,613,0.140702261713896
"922","Circle in the Square Theater School","15540","15540",NA,79.1012266422102,0.160919217695827
"923","Clarkson University","42530","42530",0.659188814625295,5037.01319600901,0.0541119412802916
"924","Colgate University","48175","48175",0.525100655506253,10918.4451219512,0.0486984036996551
"925","Metropolitan College of New York","17800","17800",2.35346975863047,1705.64746149458,0.0425094091409053
"926","Columbia University in the City of New York","51008","51008",2.06523480417741,116546.762589928,0.00152055098372509
"927","Concordia College-New York","28775","28775",1.09383844553502,1184.9672328474,0.0690264137895524
"928","Cooper Union for the Advancement of Science and Art","41400","41400",1.01761960229089,5657.37051792829,0.00110748069445225
"929","Cornell University","47286","47286",0.79394125867032,100035.236081748,0.00161961756105432
"930","Pomeroy College of Nursing at Crouse Hospital","10287","16550",1.62959831917331,1357.19905586153,0.0875603548605714
